"id","year","type","pl","pf","pk","output","cost","empexp","nbemp","faexp","fa","intexp","bfunds","dep","nondep","npl","ec","quality","rindex","ta","ts"
33,1996,"conventional",14359.81867,0.170432983,0.215132179,317707616.3,76699813.97,11588373.67,807,2816535.722,13092117.32,82538818.03,484288996.1,369873199.6,114415796.5,5370513.029,23868946.8,0.016903948,0.042561342,560812839.5,103245129.4
33,1997,"conventional",13986.12405,0.126666014,0.213412229,423041727.7,86911026.22,16321806.76,1167,3381883.362,15846717.79,80915153.87,638807136.4,547952621.1,90854515.32,7163841.651,37507024.35,0.016934125,0.050881954,737138051.9,86284909.52
33,1998,"conventional",15346.75892,0.193495006,0.164142012,489831127,149200912.7,26611279.97,1734,4973032.244,30297132.27,151765327.2,784337180,622464442.6,161872737.4,15582406.73,71709188.82,0.031811794,0.075680176,947529366.4,142217248.7
33,1999,"conventional",18166.47544,0.184601921,0.107583774,441033074.5,151263150.9,30265348.08,1666,5463272.144,50781562.39,197680452.9,1070847213,818730638.2,252116575.2,11612456.9,49925263.84,0.026330127,0.040192954,1242139690,313577840.7
33,2000,"conventional",17957.60205,0.125124532,0.126064065,434926701.9,118162642.9,31713125.22,1766,7252434.777,57529754.87,138656815.1,1108150520,895493110.2,212657409.8,11402344.76,70769269.87,0.026216704,0.055619889,1272373442,326535072.7
34,1990,"conventional",24260.20647,0.144893112,0.19047619,162737465,34449013.89,6259133.27,258,1788323.791,9388699.905,27271937.82,188221079,147983793.7,40237285.31,1000,6259133.27,6.14487e-06,0.026974952,232035011.9,5364971.374
34,1991,"conventional",24691.57215,0.096112311,0.2,186936487,27641612.49,7777845.228,315,2145612.477,10728062.38,23869938.8,248354644.2,145365245.3,102989398.9,2682015.596,26820155.96,0.014347202,0.07558579,354830663.3,64904777.42
34,1992,"conventional",21211.0477,0.064935065,0.246376812,148857011.6,22505009.99,9481338.32,447,2686379.191,10903539.07,12641784.43,194683480.1,143326230.9,51357249.24,6320892.214,15802230.53,0.042462845,0.053966541,292815331.8,33184684.12
34,1993,"conventional",24782.14626,0.060861637,0.258333333,393246194.6,38340398.56,14596684.15,589,2976955.319,11523698.01,25640228.07,421287193.1,237484209.8,183802983.3,7394372.89,96030816.75,0.018803419,0.146049365,657523002.3,92285614.9
34,1994,"conventional",26885.41758,0.106294214,0.184782609,269472540.4,44840780.53,13819104.64,514,1770789.79,9583097.687,40693443.8,382837808.3,337213930.2,45623878.12,7638701.055,69442736.86,0.028346863,0.108979948,637206553.5,105414074.6
34,1995,"conventional",16853.12136,0.054717114,0.150895141,437734894.2,53762329.72,24386466.6,1447,2573884.668,17057439.07,50692440.41,926445792.5,734691384.7,191754407.8,4973268.681,87250327.73,0.011361371,0.063520295,1373581910,390183465.6
34,1996,"conventional",18836.91909,0.060700162,0.345305832,608144961,98807479.41,37259425.95,1978,11588373.67,33559739.2,81882421.99,1348965463,1055413221,293552242.2,3067159.663,47737893.59,0.005043468,0.026859879,1777293713,388586453.9
34,1997,"conventional",19821.22168,0.115609402,0.192271736,817509353.9,165945807.7,41545280.64,2096,7713944.675,40120013.71,203288072,1758404316,1322810237,435594078.5,11545912.33,100018731.6,0.014123279,0.045619007,2192479360,606732379.4
34,1998,"conventional",22581.41179,0.14859022,0.240042913,859936592.3,226726796.8,53337294.64,2362,12835944.8,53473542.1,247547290.7,1665972973,1281152782,384820190.9,25600180.41,57367351.05,0.029769847,0.026529157,2162426443,465944796.2
34,1999,"conventional",24094.30102,0.093928983,0.354904506,843489025.4,175385447,58645528.69,2434,16724035,47122633.62,191588063.4,2039711890,1644488604,395223286.4,15730117.04,109221754.2,0.01864887,0.040736052,2681206204,772278626.2
34,2000,"conventional",23976.39849,0.08366069,0.33975529,1429888852,256715011.6,58981940.28,2460,14227454.02,41875592.37,214109595.2,2559261660,1631109947,928151712.9,18742533.43,141538539.7,0.013107686,0.046958674,3014108496,238468377.9
35,1990,"conventional",32981.3814,0.095823096,0.5,114452722.7,17173585.62,4023728.531,122,1341242.844,2682485.687,17436156.97,181961945.8,81368732.51,100593213.3,1788323.791,10729942.75,0.015625,0.041958042,255730302.2,54543875.64
35,1991,"conventional",36366.31316,0.116995074,0.555555556,119617895.6,22516755.84,6436837.43,177,1341007.798,2413814.036,25479148.16,217779666.4,144024237.5,73755428.89,1072806.238,13410077.98,0.00896861,0.047755492,280807032.9,87165506.86
35,1992,"conventional",37859.51065,0.05985267,0.615384615,126733888.9,19000425.3,7269026.046,192,1264178.443,2054289.969,20542899.69,343224447.2,203374707,139849740.2,1000,15802230.53,7.89055e-06,0.03699593,427134291.3,121993219.7
35,1993,"conventional",37369.4581,0.06175412,0.46875,119942490.1,21476597.97,8258650.241,221,1440462.251,3072986.136,31306046.26,506946681.7,200032191.3,306914490.4,1000,24007704.19,8.33733e-06,0.0382263,628041541.6,198879821.5
35,1994,"conventional",24994.46025,0.093969144,0.417910448,49408507.28,16385437.09,7048437.792,282,972198.3161,2326331.685,27915980.22,297076028.3,175308189.2,121767839.1,1000,17360684.22,2.02394e-05,0.043391478,400094328.4,115483271.4
35,1995,"conventional",30419.35372,0.058422907,0.078475336,127189165.3,23689572.33,10099225.44,332,1526880.735,19456823.08,43036224.15,736632704.5,633917256.2,102715448.3,1000,30930241.18,7.8623e-06,0.034236322,903433518.5,326556164.1
35,1996,"conventional",37576.54196,0.057348593,0.091187739,148775145.4,26727669.78,13151789.69,350,1420202.334,15574487.79,71761988.55,1251329536,787913933.8,463415602.1,1000,59672366.99,6.72155e-06,0.040390658,1477380397,729530489.9
35,1997,"conventional",40306.05602,0.095396281,0.26754386,232687327.9,46610007.71,13502528.77,335,1143964.243,4275800.776,114352666.1,1198711996,144983402.6,1053728593,1000,62511707.25,4.29761e-06,0.045709271,1367593624,599774826.4
35,1998,"conventional",36926.29217,0.120008671,0.277333333,300834388.9,73296508.34,16801462.94,455,1864438.909,6722736.451,146885516.9,1223957533,680591911,543365621.9,14341.83776,107563783.2,4.76735e-05,0.069664889,1544017155,508020162.7
35,1999,"conventional",42705.70588,0.11245761,0.177274362,404033113.1,88255274.54,21352852.94,500,2153852.992,12149827.94,260059181.1,2312508513,1828409300,484099212.2,1229836.952,131066105,0.003043901,0.046827185,2798931964,1218744391
35,2000,"conventional",58131.40467,0.187546739,0.20248366,330207997.9,115452652,23717613.11,408,2192431.981,10827698.29,245280627.8,1307837338,873081897.8,434755440.2,802523.5204,155692393.7,0.002430358,0.095832506,1624630313,574318102
36,1990,"conventional",11177.0237,0.076923077,0.002236731,21459885.5,1257887.948,447080.9479,40,1000,447080.9479,894161.8957,11624104.65,4470809.48,7153295.17,1000,13412428.44,4.65986e-05,0.277777778,48284742.37,2235404.739
36,1991,"conventional",46097.14305,0.147058824,0.333333333,69732405.49,13024538.24,2950217.155,64,268201.5596,804604.6788,12069070.18,82069677.23,24138140.36,57931536.87,1000,9387054.585,1.43405e-05,0.079726651,117740484.7,16092093.58
36,1992,"conventional",42005.92927,0.205357143,0.272727273,29392148.79,8800086.604,3318468.412,79,474066.916,1738245.359,7269026.046,35396996.4,7427048.35,27969948.05,1000,9007271.404,3.40227e-05,0.152815013,58942319.89,13273873.65
36,1993,"conventional",42013.48233,0.191823899,0.411764706,47631285.11,9821159.626,3361078.586,80,672215.7173,1632523.885,5857879.822,30537799.72,4609479.2,25928320.52,1248400.618,19206163.35,0.026209677,0.289435601,66357294.38,576184.9005
36,1994,"conventional",20517.17225,0.113948919,0.285714286,24200793.8,4734066.275,2256888.948,110,347213.6843,1215247.895,4027678.738,35346353.07,23749416.01,11596937.06,3055480.422,24304957.9,0.12625538,0.247262451,98296194.03,21561969.8
36,1995,"conventional",22935.28836,0.083718541,0.303030303,49819937.14,6906543.4,3119199.216,136,654377.458,2159445.611,3555450.855,42469097.02,28203668.44,14265428.58,1461442.99,37081389.29,0.029334501,0.317460317,116806376.3,6718275.236
36,1996,"conventional",23037.68994,0.092427503,0.328282828,67501381.54,12804402.25,4630575.679,201,775740.7709,2363025.733,10764895.01,116468525.9,60531649.08,55936876.82,1109906.026,41770656.9,0.016442716,0.194964349,214247666.5,30719334.53
36,1997,"conventional",22504.21461,0.104650825,0.324937028,155954207.3,25689716.39,5513532.58,245,806401.0235,2481714.778,22491712.27,214921500.7,97068179.02,117853321.7,1869100.047,34869030.3,0.011984929,0.113922758,306076072.2,25135957.49
36,1998,"conventional",21908.94001,0.097165157,0.30206379,123293193.8,26843415.58,7931036.283,362,1154517.94,3822099.764,21960939.07,226016606.8,108668104.7,117348502,4510507.976,49357434.66,0.036583593,0.148263829,332902738.2,29182054.39
36,1999,"conventional",29151.28619,0.097689993,0.26396859,106672518.4,28572924.48,11660514.48,400,1909196.263,7232664.562,20776162.08,212674415.3,74644331.24,138030084.1,13556604.13,46126531.23,0.127086192,0.154162895,299206442.3,41045535.22
36,2000,"conventional",29734.09375,0.145320483,0.342781557,109218214.2,35409803.39,11477360.19,386,2567509.111,7490219.524,23069366.59,158748210.8,90060972.84,68687237.96,10814959.82,88814018.31,0.099021577,0.348750868,254663217.6,8713112.507
37,1990,"conventional",16100.28088,0.20849838,0.046263345,1302346801,473484335.2,48284742.37,2999,5812052.322,125629746.3,517719737.6,2483087585,2017229237,465858347.7,18777399.81,134124284.4,0.014418126,0.042438817,3160415220,305356287.4
37,1991,"conventional",18292.24404,0.214524287,0.064579256,1721317609,564662011.5,57931536.87,3167,8850651.466,137050996.9,602917105.9,2810484143,2396380935,414103208,25747349.72,120690701.8,0.014957931,0.032885121,3670070141,363144911.7
37,1992,"conventional",17624.67756,0.229238754,0.06743941,2056502282,658248064.4,60364520.64,3425,10113427.54,149963167.8,670014574.6,2922780559,2337781985,584998574.4,24335435.02,158022305.3,0.01183341,0.040374677,3913896459,287758618
37,1993,"conventional",16265.29028,0.186294323,0.072655218,2022024878,587809627.9,69046157.25,4245,10563389.84,145390656.6,584251489.1,3136174414,2453299276,682875137.9,41869436.11,144046225.1,0.020706687,0.034997667,4115880806,302593103.6
37,1994,"conventional",11650.22294,0.283426211,0.07089913,1719436886,749181222.5,45866927.7,3937,7638701.055,107740406.2,757585537.8,2672955106,2529729461,143225644.8,65415058.12,129857917.9,0.038044466,0.040570152,3200824070,153017070.7
37,1995,"conventional",13397.76774,0.260939268,0.080454476,1915210132,779203080.4,54073390.61,4036,11429792.93,142065346.1,784620384.7,3006908045,2909580304,97327740.59,55164019.71,104700393.3,0.028803116,0.028227822,3709120495,190314777.4
37,1996,"conventional",13882.79061,0.280459959,0.092085364,2516670143,973580175.3,60292959.61,4343,13080182.85,142044102.4,977743667.7,3486214828,3366547863,119666964.8,31232516.88,167082627.6,0.012410254,0.040759406,4099240989,216765840.3
37,1997,"conventional",13968.6173,0.257741033,0.094524653,3056172363,1014662004,67175080.61,4809,13014937.45,137688286.4,1056235313,4098048736,3968937056,129111680.2,18640991.1,187535121.8,0.006099457,0.03802397,4932023674,398224579.9
37,1998,"conventional",15668.60133,0.276611965,0.131204189,3570436366,1306093761,86083295.71,5494,17970322.72,136964550.6,1337379957,4834859394,4559808044,275051350.1,23093944.26,240584328.5,0.006468101,0.042007101,5727230052,402001712.5
37,1999,"conventional",16992.33682,0.291928261,0.133736056,4102958885,1440092122,97417066.99,5733,16394185.3,122586128,1680514307,5756600271,5234769312,521830959.4,28819252.06,327665262.5,0.007024017,0.045975616,7126935719,1095850257
37,2000,"conventional",17409.19145,0.178332467,0.111902914,3908273975,885562573.6,100694763.3,5784,15713608.68,140421800.7,902700252.7,5061895166,4440685346,621209820.2,31666417.5,240615517.6,0.008102405,0.036379947,6613960086,678582467.3
38,1990,"conventional",13236.83773,0.267399267,0.010638298,299097154.1,152484519.4,43813932.89,3310,447080.9479,42025609.1,130547636.8,488212395.1,367947620.1,120264775,35319394.88,19224480.76,0.118086697,0.031136857,617418789,61697170.8
38,1991,"conventional",13190.24064,0.26122449,0.01744186,219120674.2,140842110.1,47471676.05,3599,804604.6788,46130668.25,137319198.5,525675056.8,433145518.7,92529538.06,31379582.47,26820155.96,0.143206854,0.041322314,649047774.2,105939616
38,1992,"conventional",15149.2458,0.226956056,0.022959184,200846350.1,148718281.3,54991762.26,3630,1422200.748,61944743.69,133844892.6,589739243.5,550549711.8,39189531.72,21807078.14,25757635.77,0.108575924,0.036069927,714102797.8,90388758.66
38,1993,"conventional",15310.02576,0.207515888,0.025495751,325832561.2,171426080.6,55697873.72,3638,1728554.702,67797756.63,144238286.8,695071051.7,608163162.5,86907889.16,18341886,24007704.19,0.056292367,0.02792984,859571840.8,86427735.08
38,1994,"conventional",10223.84491,0.269239186,0.021235521,133920318,129769963.2,35763009.48,3498,1145805.158,53957006.54,128156570.9,475995239.8,469606508,6388731.79,16874585.06,26041026.32,0.126004667,0.044544753,584603680.3,50901526.12
38,1995,"conventional",10684.50079,0.174970938,0.025475752,254596456.3,119092013.6,36252511.17,3393,1810444.3,71065391.94,95211920.14,544158481.5,520164641.4,23993840.13,34682005.27,28356356.51,0.136223441,0.042699951,664084057,44563104.89
38,1996,"conventional",10916.58518,0.246248685,0.027456889,395233955.5,180887966.5,36734309.12,3365,1957253.637,71284609.61,159229744.1,646621703.3,638709147.4,7912555.86,30599989.79,15514815.42,0.077422472,0.019576249,792532575,47344055.97
38,1997,"conventional",11690.32575,0.296670391,0.032715879,498987200.8,229133462.2,37888345.76,3241,2219165.607,67831453.54,202519178,682640345.5,667074930.4,15565415.11,34637736.99,25004682.9,0.069416083,0.029931158,835406455.7,35619170.79
38,1998,"conventional",12554.73141,0.359934228,0.045103984,483165757.9,284947537,40024483.74,3188,3040469.606,67410222.95,332777247.1,924550156.8,800392867.3,124157289.5,45517407.6,25098216.09,0.094206609,0.022536445,1113672386,181564080.6
38,1999,"conventional",12553.23873,0.451476087,0.042845362,340608040.4,356600481,39643127.9,3158,2610399.925,60926078.92,394832272.5,874536401.3,784668742,89867659.34,48024805.31,32766526.25,0.140997274,0.031127565,1052653054,87209201.84
38,2000,"conventional",13392.65793,0.137200029,0.044510732,415772291.3,166645447,40566360.88,3029,2703386.109,60735602.79,142250478.6,1036810850,926925989.1,109884860.7,46050979.29,42461561.92,0.110760097,0.035563142,1193976660,63607419.76
39,1990,"conventional",46570.93207,0.264623955,0.000745577,120264775,35741254.07,2235404.739,48,1000,1341242.844,42472690.05,160502060.3,29060261.61,131441798.7,1000,15647833.18,8.31499e-06,0.073684211,212363450.2,32189828.25
39,1991,"conventional",40483.25428,0.284122563,0.125,49349086.96,17997736.24,2145612.477,53,268201.5596,2145612.477,27356559.08,96284359.89,8850651.47,87433708.42,536403.1192,9387054.585,0.010869565,0.074468085,126054733,37280016.78
39,1992,"conventional",40175.16237,0.111753372,0.153846154,45984490.85,9507608.013,2370334.58,59,316044.6107,2054289.969,9165293.71,82013576.47,18488609.72,63524966.75,3318468.412,5530780.687,0.072164948,0.050143266,110299569.1,15802230.53
39,1993,"conventional",43368.75595,0.019936786,0.208333333,51760610.23,7238403.376,2688862.869,62,480154.0838,2304739.602,7874526.974,394974749.3,14980807.41,379993941.9,3361078.586,3361078.586,0.064935065,0.007570841,443950465.9,48399531.64
39,1994,"conventional",35263.88981,0.063069909,0.18,3090201.79,4338255.392,2256888.948,64,312492.3159,1736068.422,8645620.739,137079962.6,9096998.53,127982964,2256888.948,6944273.686,0.730337079,0.039494471,175829009.7,12013593.48
39,1995,"conventional",47715.02298,0.120603877,0.167883212,14439929.24,9619531.056,3053761.471,64,501689.3845,2988323.725,15334245.1,127145540.1,94012228.13,33133311.96,1000,4362516.387,6.92524e-05,0.02362949,184621693.5,22074332.92
39,1996,"conventional",29419.86466,0.823586744,0.163522013,11934.4734,1591801.761,1265054.18,43,310296.3084,1897581.27,10084630.02,12244769.71,12244769.71,0,1000,2386894.68,0.083790878,0.065595277,36388209.39,7303897.72
39,1997,"conventional",8428.544798,0.042408436,0.214092141,5713570.043,2302875.838,1500280.974,178,493842.4873,2306681.998,2337937.851,55129074.62,52878653.16,2250421.46,1000,9376756.088,0.000175022,0.123609394,75857956.75,37550782.55
39,1998,"conventional",18022.27626,0.297802198,0.289081886,17540067.58,14332858.72,5442727.431,302,835412.0497,2889880.309,14574892.63,48941521.36,41010485.08,7931036.28,824655.6714,8963648.602,0.047015536,0.131863495,67976725.54,14198419.39
39,1999,"conventional",20685.26283,0.15903862,0.319478403,34140535.92,18431215.05,7095045.152,343,856298.5528,2680301.848,15553177.8,97794974.25,90105762.76,7689211.49,3969118.547,8191631.564,0.116258238,0.070301076,116522136.2,16527435.84
39,2000,"conventional",24720.59058,0.238334108,0.297917552,49944704.52,31034561.01,7910588.987,320,992185.1636,3330401.84,24680075.18,103552426.5,101439256.1,2113170.4,7645911.917,12738468.58,0.153087539,0.111690246,114051755.3,5750710.87
40,1990,"conventional",12418.91522,0.217741935,0.117647059,111770237,36906600.19,8494538.009,684,894161.8957,7600376.114,36213556.78,166314112.6,124735584.5,41578528.15,2235404.739,9835780.853,0.02,0.047516199,206998478.9,35319394.88
40,1991,"conventional",15859.48775,0.316425121,0.125,127127539.2,63228215.19,12069070.18,761,1072806.238,8582449.907,70268808.61,222070891.3,182913463.6,39157427.7,2950217.155,8314248.347,0.023206751,0.03036239,273833792.3,51226497.88
40,1992,"conventional",15543.17757,0.309477756,0.138888889,80749398.03,50448913.61,11377605.98,732,790111.5267,5688802.992,50567137.71,163395063.7,130684446.5,32710617.21,4424624.55,4898691.466,0.054794521,0.025326797,193419301.7,25915658.08
40,1993,"conventional",18609.52218,0.197162427,0.142857143,89212628.77,42410962.68,12580036.99,676,672215.7173,4705510.021,38700419.15,196286989.4,171511038.7,24775950.72,11811790.46,9603081.675,0.132400431,0.042105263,228073189.8,29193368.29
40,1994,"conventional",9837.721056,0.266968326,0.119266055,83956268.87,43025375.71,6492895.897,660,451377.7896,3784629.159,43019775.49,161141870.9,158572489.6,2569381.26,5590140.317,17360684.22,0.066583954,0.093615428,185446828.8,16145436.32
40,1995,"conventional",12128.68457,0.231011551,0.132075472,105093019.8,42866239.64,8332406.299,687,610752.2941,4624267.37,43188912.23,186955639.8,164946744.6,22008895.17,4842393.189,13632863.71,0.04607721,0.057508281,237059140.5,28705357.82
40,1996,"conventional",11968.37815,0.242066895,0.132631579,155577795.2,53191224.23,8425738.22,704,751871.8241,5668874.864,53896081.87,222649535.7,206764751.6,15884784.09,1957253.637,11934473.4,0.012580546,0.045222267,263907010.3,34932203.64
40,1997,"conventional",12359.50556,0.25562953,0.080944351,196343021.3,72886560.89,9195472.137,744,900168.5844,11120832.72,70325670.66,275107772.4,258967249.6,16140522.81,3606925.508,9376756.088,0.018370531,0.029254022,320528778.9,23560662.46
40,1998,"conventional",15213.97655,0.345705707,0.080287597,157996855.7,85556019.16,11258342.64,740,960903.1301,11968263.61,100317569.7,290181988.9,249741591.9,40440397.03,15593163.11,25098216.09,0.09869287,0.074799111,335541636.3,58127468.45
40,1999,"conventional",15830.33746,0.373784948,0.070374185,105877384.1,84346985.29,11413673.31,721,895618.3843,12726518.8,97775314.34,261581732.4,225193412.8,36388319.62,29483320.32,32766526.25,0.278466649,0.118271346,277045348.4,37827862.34
40,2000,"conventional",17881.54596,0.265194686,0.06399352,71955362.84,46496701.82,11569360.24,647,894523.5712,13978346.19,47293687.67,178335729.3,156790732.8,21544996.52,47515903.18,74200164.08,0.660352492,0.359909103,206163621.6,28037369.34
41,1990,"conventional",20757.32972,0.122166247,0.24,199845183.7,50405254.8,11624104.64,560,2682485.687,11177023.7,43366851.94,354982272.6,184644431.5,170337841.1,1341242.844,44708094.79,0.006711409,0.096246391,464517104.8,40237285.31
41,1991,"conventional",23818.96622,0.133453022,0.285714286,256937094.1,70196882.98,13410077.98,563,2682015.596,9387054.585,59808947.79,448164806,320232662.1,127932143.9,1072806.238,40230233.94,0.004175365,0.068555759,586825012.4,27088357.52
41,1992,"conventional",23189.85613,0.175397568,0.255319149,225023762.8,61426474.1,11061561.37,477,1896267.664,7427048.351,59258364.5,337851688.8,208431420.7,129420268.1,632089.2214,39505576.34,0.002808989,0.083668005,472170648.4,50093070.79
41,1993,"conventional",22893.42256,0.116507068,0.242424242,292797960.3,56393786.45,10851482.29,474,1536493.068,6338033.906,49071747.36,421191162.3,215589183.6,205601978.7,96030.81675,38412326.7,0.000327976,0.068108292,563988986.8,33706816.68
41,1994,"conventional",15527.56849,0.138040042,0.132596685,135725829.2,50168619.3,7499815.581,483,833312.8424,6284567.686,45484992.65,329505786.5,238049702,91456084.45,451377.7896,24304957.9,0.003325659,0.054330953,447350110.9,11839986.64
41,1995,"conventional",17890.79922,0.11063677,0.155701754,260027789.2,65050930.77,10448226.75,584,1548693.317,9946537.362,60486289.7,546710553.6,427548418.5,119162135.1,196313.2374,37081389.29,0.00075497,0.052931469,700554694,36427011.83
41,1996,"conventional",18405.30348,0.095037176,0.188010899,525689684.3,88533479.94,15920587.51,865,2470435.994,13139855.21,99461901.3,1046557841,671839245.5,374718595.8,11934.4734,29836183.5,2.27025e-05,0.025183842,1184735174,219737524.2
41,1997,"conventional",19154.15271,0.125093963,0.171728972,471763352.3,112805723.3,20322556.03,1061,1837844.193,10702004.28,133156187.6,1064449351,667349981.9,397099369.1,1075201.365,34381438.99,0.002279112,0.028804558,1193611041,221247685.5
41,1998,"conventional",21805.21765,0.106765185,0.181846154,312605452.3,85520190.69,27801652.5,1275,2119006.529,11652743.18,104652390.2,980210829.3,690261895.2,289948934.1,1538162.1,44818243.01,0.004920458,0.037920615,1181896508,275797125.6
41,1999,"conventional",21960.95769,0.097435897,0.224579511,251764881.1,99398476.16,30855145.56,1405,2566711.223,11428964.36,114178237.4,1171829278,677786517.7,494042760.7,1253865.738,48057571.84,0.004980304,0.033567902,1431652541,183935987.3
41,2000,"conventional",24133.46751,0.083923146,0.235448229,328883197.1,134992174.4,32773248.88,1358,2925601.617,12425668.4,100914148.1,1202459064,625750376.5,576708687.9,2835016.951,78023120.04,0.008620133,0.053522587,1457760621,5368556.813
42,1990,"conventional",26298.87929,0.115511551,0.333333333,76450842.08,19541163.1,6259133.27,238,894161.8957,2682485.687,15647833.18,135465527.2,83157056.3,52308470.9,1341242.844,8047457.061,0.01754386,0.04787234,168102436.4,20118642.65
42,1991,"conventional",28481.58155,0.130859375,0.272727273,103525802,20976548.51,6436837.43,226,804604.6788,2950217.155,17969504.49,137319198.5,67854994.57,69464203.93,1072806.238,10728062.38,0.010362694,0.05,214561247.7,31915985.59
42,1992,"conventional",19323.37973,0.075609756,0.272727273,131158513.4,21132815.76,7111003.74,368,948133.832,3476490.718,14696074.4,194367435.6,98921963.14,95445472.43,3002423.801,15802230.53,0.022891566,0.065019506,243038305.6,16276297.45
42,1993,"conventional",18997.40071,0.063964201,0.2,185531538,29638525.23,8738804.325,460,1056338.984,5281694.922,23335488.47,364821072.9,272919581.2,91901491.63,4897571.655,19206163.35,0.026397516,0.044130627,435211661.5,32650477.7
42,1994,"conventional",11235.67877,0.238877481,0.37037037,76630060.13,38032745.76,4999877.054,445,694427.3686,1874953.895,36353272.75,152183757.8,132913398.4,19270359.48,6354010.423,17360684.22,0.082917988,0.072727273,238709408,9513654.95
42,1995,"conventional",13632.86371,0.172692547,0.217522659,113861677.7,38254995.85,7525340.767,552,1570505.899,7219964.62,42403659.28,245544234.8,190751029,54793205.82,7307214.948,21812581.93,0.064176245,0.066037113,330307928.2,51717631.76
42,1996,"conventional",15621.81415,0.121238326,0.246402878,271497335.3,50985472.4,11325815.26,725,1635022.856,6635567.21,50196395.12,414030751.2,264682751,149348000.1,1897581.27,20288604.78,0.006989318,0.040460777,501438834.3,86906835.29
42,1997,"conventional",19391.54175,0.138904795,0.26400614,345170893.9,79895038.21,15959238.86,823,2150402.729,8145275.455,81884085.33,589497901.7,357679486.6,231818415.2,1150215.413,21253980.47,0.003332307,0.030656592,693292340.4,112283528.6
42,1998,"conventional",21745.52993,0.134981245,0.253176325,282652524.1,72931461.14,20766981.08,955,2929320.363,11570277.62,75477506.69,559170327.1,364157188.1,195013139,1796315.18,25098216.09,0.006355207,0.035956995,698006487.5,150653834.8
42,1999,"conventional",22949.51957,0.166105405,0.241331309,338017300.4,100174368.5,23224913.81,1012,4165717.704,17261406.03,90184402.43,542934786.7,339745188.6,203189598.2,2820105.693,43688701.67,0.008343081,0.060706871,719666507.2,80810991.48
42,2000,"conventional",24526.03932,0.118127528,0.125054817,226021478.7,104025549.2,25335398.62,1033,4843448.83,38730606.02,74612041.23,631622810.6,456654283.1,174968527.5,2445785.967,56615415.9,0.010821033,0.069843864,810599709.5,2342462.833
43,1990,"conventional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1991,"conventional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1992,"conventional",12475.44516,0.034920635,0.5,44878334.72,4388460.241,1896267.664,152,1264178.443,2528356.885,1738245.359,49777026.18,31604461.07,18172565.11,1000,31604461.07,2.22825e-05,0.338409475,93391182.46,18646632.03
43,1993,"conventional",13774.11715,0.078222222,0.233766234,92861799.8,18021337.92,6818187.99,495,1728554.702,7394372.89,16901423.75,216069337.7,144910502.5,71158835.22,960308.1675,48015408.38,0.010341262,0.152671756,314500924.9,72791359.1
43,1994,"conventional",9280.003341,0.180634006,0.167235495,187495389.5,53127678.79,8194242.95,883,1701347.053,10173360.95,54408384.33,301207871.2,287840144.3,13367726.85,972198.3161,34721368.43,0.005185185,0.093318402,372074184.1,48471030.33
43,1995,"conventional",12624.59983,0.122096055,0.229080933,410883605.9,98483873,19391385.34,1536,3642701.183,15901372.23,91940032.85,753013953.5,729914429.2,23099524.27,1439630.408,54531454.83,0.003503743,0.057056783,955740090,89802399.82
43,1996,"conventional",15794.77417,0.117948802,0.201022146,722536888.5,152826125.8,32521440.01,2059,4224803.583,21016607.66,171510317.2,1454108173,1169256162,284852011.1,5191495.928,52213321.12,0.007185095,0.031341787,1665933142,345025626
43,1997,"conventional",16693.324,0.15694055,0.248416051,865643368.5,275364167.4,41382750.2,2479,5882351.652,23679434.71,294217601.3,1874707347,1473700996,401006350.8,17171965.98,78139634.06,0.019837229,0.035887777,2177332773,250921992.9
43,1998,"conventional",18067.78574,0.192392964,0.220297496,655931121,320009515.4,53950408.21,2986,8389975.091,38084750.18,353766526.6,1838770605,1466653697,372116908.1,24513786.2,75563557.71,0.037372501,0.034245518,2206524009,244628726.7
43,1999,"conventional",16975.20273,0.162451193,0.156200397,586367909.5,241707289.6,55220334.48,3253,6878786.078,44038211.29,362358460.5,2230568169,1674098622,556469546.5,72547273.56,73659151.02,0.123723131,0.029132253,2528439921,596626016.6
43,2000,"conventional",19652.1036,0.202465083,0.066944323,404112346.4,291276015.6,49228519.51,2505,6483880.506,96854822.75,238312685.5,1177055727,962055854.7,214999872.7,63812650.65,64431174.06,0.157908194,0.041852922,1539466574,4716064.144
44,1990,"conventional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1991,"conventional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1992,"conventional",13943.14459,0.260869565,0.230769231,16750364.37,8628699.982,2370334.58,170,474066.916,2054289.969,7585070.656,29076104.19,16750364.37,12325739.82,1000,4740669.16,5.97002e-05,0.089020772,53253516.9,5214736.076
44,1993,"conventional",16631.0353,0.191528545,0.142857143,24871981.54,11298234.35,2976955.319,179,288092.4503,2016647.152,9987204.943,52144733.5,27944967.68,24199765.82,1000,9603081.675,4.02059e-05,0.129701686,74039759.72,6049941.456
