"lnhr","lnwg","kids","age","disab","id","year"
7.51,2.59,2,37,0,221,1986
7.53,2.12,2,37,0,221,1987
7.55,1.95,2,39,0,221,1988
7.67,2.8,2,30,0,222,1979
7.69,2.81,2,31,0,222,1980
7.73,2.81,3,33,0,222,1981
7.61,2.83,3,33,0,222,1982
7.54,2.87,3,34,0,222,1983
7.73,2.85,3,35,0,222,1984
7.65,2.94,3,37,0,222,1985
7.9,2.85,3,37,0,222,1986
7.66,2.87,3,38,0,222,1987
7.55,2.97,3,39,0,222,1988
7.84,2.9,3,43,0,223,1979
7.65,2.88,3,43,0,223,1980
7.62,2.85,3,44,0,223,1981
7.56,2.82,3,45,0,223,1982
7.52,2.79,2,46,0,223,1983
7.39,2.77,1,47,0,223,1984
7.59,2.73,1,48,0,223,1985
7.7,2.75,1,49,0,223,1986
8.02,2.68,1,50,0,223,1987
8.01,2.64,1,51,0,223,1988
7.56,1.79,0,51,0,224,1979
7.66,1.73,0,52,0,224,1980
7.5,1.84,0,53,0,224,1981
7.6,1.84,0,54,1,224,1982
7.25,1.87,0,55,0,224,1983
7.6,1.53,0,56,0,224,1984
7.56,1.52,0,57,0,224,1985
2.77,1.57,0,58,1,224,1986
7.29,1.28,0,59,0,224,1987
4.79,-0.22,0,60,0,224,1988
7.52,2.75,2,30,0,225,1979
7.52,2.73,2,31,0,225,1980
7.57,2.98,2,32,0,225,1981
7.64,2.96,3,33,0,225,1982
7.53,2.9,3,34,0,225,1983
7.54,2.95,3,35,0,225,1984
7.51,3,3,36,0,225,1985
7.58,2.98,3,37,0,225,1986
7.53,3.04,3,38,0,225,1987
7.57,2.94,3,39,0,225,1988
7.76,1.95,0,28,0,226,1979
6.33,0.8,0,29,0,226,1980
7.23,2.42,0,30,0,226,1981
7.26,2.96,1,31,0,226,1982
7.3,2.9,1,32,0,226,1983
7.54,3.14,2,33,0,226,1984
7.46,2.85,2,34,0,226,1985
7.6,3.07,2,35,0,226,1986
7.37,3.04,2,36,0,226,1987
6.36,3,3,37,0,226,1988
8.2,1.91,0,22,0,227,1979
7.61,2.05,1,23,0,227,1980
7.63,2.16,1,24,0,227,1981
7.55,2.27,2,25,0,227,1982
7.57,2.18,2,26,0,227,1983
7.83,1.35,2,27,0,227,1984
7.5,2.31,2,29,0,227,1985
7.81,1.85,2,29,0,227,1986
7.63,1.87,2,30,0,227,1987
7.86,1.5,2,31,0,227,1988
8.09,1.74,0,50,0,228,1979
8.01,1.82,0,52,0,228,1980
8.27,2.23,0,52,0,228,1981
8.31,2.16,0,52,0,228,1982
8.27,2.15,0,54,0,228,1983
8.27,2.35,0,55,0,228,1984
8.24,2.12,0,56,0,228,1985
8.16,1.62,0,57,0,228,1986
7.95,1.9,0,58,0,228,1987
7.74,2.13,0,59,0,228,1988
7.74,2.83,4,49,0,229,1979
7.76,2.84,3,50,0,229,1980
7.68,2.86,3,51,0,229,1981
7.56,2.73,3,52,0,229,1982
7.56,2.67,2,53,0,229,1983
7.72,2.85,2,54,0,229,1984
7.73,2.83,2,55,0,229,1985
7.74,2.83,2,56,0,229,1986
7.7,2.82,3,57,0,229,1987
7.63,2.85,0,58,0,229,1988
7.92,2.87,3,27,0,230,1979
7.78,2.89,3,28,0,230,1980
8.3,2.88,2,29,0,230,1981
8.28,2.92,2,30,0,230,1982
7.83,2.86,2,31,0,230,1983
7.58,2.81,2,32,0,230,1984
7.56,2.87,2,33,1,230,1985
7.58,2.88,2,34,0,230,1986
7.57,2.83,1,35,0,230,1987
7.54,2.87,1,36,0,230,1988
7.72,2.68,3,27,0,231,1979
7.93,2.71,1,28,0,231,1980
7.57,2.72,1,29,0,231,1981
7.58,2.72,1,30,0,231,1982
7.59,2.7,0,31,0,231,1983
7.54,2.71,0,32,0,231,1984
7.58,2.75,0,33,0,231,1985
7.43,2.69,0,34,0,231,1986
7.59,2.68,0,35,0,231,1987
7.63,2.67,0,36,0,231,1988
7.76,3.29,3,35,0,232,1979
7.8,2.44,3,36,0,232,1980
7.8,3.35,3,37,0,232,1981
7.78,3.45,3,37,0,232,1982
7.88,3.28,3,39,0,232,1983
7.78,3.47,3,39,0,232,1984
7.88,3.26,2,41,0,232,1985
7.9,3.12,2,42,0,232,1986
7.88,3.08,1,42,0,232,1987
7.78,3.2,1,44,0,232,1988
7.91,2.37,3,26,0,233,1979
8.17,2.4,3,27,0,233,1980
8.11,2.44,3,28,0,233,1981
8.13,2.47,3,29,0,233,1982
7.86,2.68,3,30,0,233,1983
7.62,2.82,3,31,0,233,1984
8.13,2.49,3,32,0,233,1985
7.7,2.77,3,33,0,233,1986
8.02,2.48,3,34,0,233,1987
7.76,2.49,3,35,0,233,1988
8.01,2.47,1,24,0,234,1979
7.78,2.55,1,24,0,234,1980
7.6,2.53,2,25,0,234,1981
7.59,2.55,2,26,0,234,1982
7.58,2.59,2,27,0,234,1983
7.59,2.59,2,28,0,234,1984
7.92,2.59,3,29,0,234,1985
7.58,2.67,3,30,0,234,1986
7.8,2.49,3,31,0,234,1987
7.59,2.73,3,32,0,234,1988
6.73,2.52,0,25,0,235,1979
7.5,2.52,1,26,0,235,1980
7.23,2.52,1,29,0,235,1981
7.29,2.27,1,30,0,235,1982
6.48,2.43,1,30,0,235,1983
7.43,2.48,1,32,0,235,1984
7.56,2.47,1,32,0,235,1985
7.44,2.8,1,33,0,235,1986
7.68,2.18,2,34,0,235,1987
7.96,2.17,2,35,0,235,1988
7.68,2.39,2,44,0,236,1979
7.61,2.46,1,45,0,236,1980
7.61,2.43,0,46,0,236,1981
7.68,2.45,0,46,0,236,1982
7.6,2.38,0,48,0,236,1983
7.57,2.38,0,49,0,236,1984
7.57,2.41,0,50,0,236,1985
7.56,2.42,0,50,0,236,1986
7.55,2.39,0,51,0,236,1987
7.56,2.32,0,52,0,236,1988
7.91,2.39,2,42,0,237,1979
7.73,2.32,2,43,0,237,1980
7.7,2.45,2,44,0,237,1981
7.78,2.39,1,45,0,237,1982
7.66,2.41,1,46,0,237,1983
7.54,2.36,1,47,0,237,1984
7.32,2.45,1,48,0,237,1985
7.68,2.41,1,49,0,237,1986
7.69,2.38,1,50,0,237,1987
7.69,2.45,1,51,1,237,1988
7.67,2.56,2,29,0,238,1979
7.63,2.54,2,30,0,238,1980
7.69,2.53,2,31,0,238,1981
7.67,2.53,2,32,0,238,1982
7.67,2.47,2,33,0,238,1983
7.7,2.43,2,34,0,238,1984
7.73,2.46,2,35,0,238,1985
7.7,2.43,2,36,0,238,1986
7.7,2.42,2,37,0,238,1987
7.67,2.38,2,38,0,238,1988
7.61,2.06,2,39,0,239,1979
7.54,2,2,40,0,239,1980
7.38,1.91,1,41,0,239,1981
7.61,1.82,1,42,0,239,1982
7.52,1.76,1,43,0,239,1983
7.36,1.72,0,44,0,239,1984
7.43,1.53,0,45,0,239,1985
7.62,1.68,0,46,0,239,1986
7.61,1.69,0,47,0,239,1987
7.63,1.7,0,48,0,239,1988
8,3.11,1,31,0,240,1979
8.05,3.21,1,32,0,240,1980
7.82,3.11,1,33,0,240,1981
7.87,3.13,1,34,0,240,1982
7.96,3.01,1,35,0,240,1983
7.92,3.2,1,36,0,240,1984
7.87,3.19,1,37,0,240,1985
7.78,3.26,1,38,0,240,1986
7.89,3.27,1,39,0,240,1987
7.77,3.39,1,40,0,240,1988
7.58,2.47,0,30,0,241,1979
7.56,2.45,1,31,0,241,1980
7.61,2.65,1,32,0,241,1981
7.71,2.63,2,33,0,241,1982
7.72,2.69,2,34,0,241,1983
7.79,2.81,3,35,0,241,1984
7.72,2.94,3,36,0,241,1985
7.72,2.78,3,36,0,241,1986
7.72,2.95,3,38,0,241,1987
7.62,3.03,3,39,0,241,1988
7.5,2.3,1,32,0,242,1979
7.38,2.15,1,33,0,242,1980
7.6,2.31,1,34,0,242,1981
7.39,2.24,1,34,0,242,1982
7.48,2.25,1,36,0,242,1983
7.39,2.17,1,37,0,242,1984
7.68,2.14,1,38,0,242,1985
7.47,2.36,1,39,0,242,1986
7.47,2.28,1,40,0,242,1987
7.71,2.08,1,41,0,242,1988
7.63,2.47,2,29,1,243,1979
7.62,2.63,2,30,1,243,1980
7.42,2.53,2,31,1,243,1981
7.61,2.54,2,32,1,243,1982
7.3,2.47,2,33,1,243,1983
7.07,2.43,2,34,0,243,1984
7.6,2.47,2,35,0,243,1985
7.05,2.47,1,36,0,243,1986
7.46,2.68,3,38,0,243,1987
7.8,1.79,2,39,0,243,1988
8.33,3.03,1,32,0,244,1979
8.01,3.14,1,33,0,244,1980
7.94,2.86,1,34,0,244,1981
7.86,3.08,1,35,0,244,1982
7.62,3.06,1,36,0,244,1983
7.7,2.92,1,37,0,244,1984
7.84,2.83,1,38,0,244,1985
7.83,2.98,1,39,0,244,1986
7.81,3.04,1,40,0,244,1987
7.82,3.09,1,41,0,244,1988
7.86,2.78,2,36,0,245,1979
7.58,2.71,2,36,0,245,1980
7.73,2.49,1,38,0,245,1981
7.57,2.42,2,39,0,245,1982
7.86,2.36,1,40,0,245,1983
7.87,2.31,1,41,0,245,1984
7.66,2.31,0,42,0,245,1985
7.88,2.28,0,43,0,245,1986
7.99,2.24,0,44,0,245,1987
7.85,2.23,0,45,0,245,1988
7.5,3.14,2,30,1,246,1979
7.65,3.16,2,31,1,246,1980
7.6,3.14,2,32,0,246,1981
7.57,2.99,2,33,0,246,1982
6.91,3.37,2,34,0,246,1983
7.25,2.63,2,35,0,246,1984
7.65,3.39,2,36,0,246,1985
7.61,2.56,2,37,0,246,1986
7.64,2.81,2,38,0,246,1987
7.74,2.74,1,39,0,246,1988
7.45,2.43,2,43,0,247,1979
7.73,2.4,2,44,0,247,1980
7.69,2.38,1,45,0,247,1981
7.86,2.38,1,46,0,247,1982
7.59,2.44,1,47,0,247,1983
7.68,2.44,1,48,0,247,1984
7.8,2.4,1,49,0,247,1985
7.63,2.4,0,50,0,247,1986
7.59,2.4,0,51,0,247,1987
7.58,2.36,0,52,0,247,1988
7.77,3.05,1,29,0,248,1979
7.94,3.08,1,30,0,248,1980
7.96,2.85,1,31,0,248,1981
7.96,3.08,1,32,0,248,1982
7.86,3.09,1,33,0,248,1983
8.01,3.13,1,34,0,248,1984
8.05,2.67,1,35,0,248,1985
7.99,2.76,1,36,0,248,1986
7.99,2.83,1,37,0,248,1987
7.99,2.74,1,38,0,248,1988
7.63,2.48,1,22,0,249,1979
7.61,2.45,1,23,0,249,1980
7.66,2.55,1,24,0,249,1981
7.7,2.64,2,25,0,249,1982
7.56,2.66,2,26,0,249,1983
7.62,2.64,2,27,0,249,1984
7.59,2.65,3,28,0,249,1985
7.57,2.65,3,29,0,249,1986
7.68,2.66,3,30,0,249,1987
7.59,2.66,3,31,0,249,1988
7.7,2.82,5,34,0,250,1979
7.69,2.88,5,35,0,250,1980
7.72,2.73,5,36,0,250,1981
7.71,2.89,5,37,0,250,1982
7.72,2.76,5,38,0,250,1983
7.85,2.56,5,39,0,250,1984
7.69,3.33,5,40,0,250,1985
7.62,2.67,5,41,0,250,1986
7.76,2.66,5,42,0,250,1987
7.47,2.5,5,43,0,250,1988
7.58,2.5,3,30,0,251,1979
7.22,2.63,3,31,0,251,1980
7.68,2.59,4,32,0,251,1981
7.58,2.6,4,33,0,251,1982
7.58,2.5,4,34,0,251,1983
7.72,2.5,4,35,0,251,1984
7.76,2.48,4,36,0,251,1985
7.74,2.58,4,37,0,251,1986
7.74,2.53,4,38,0,251,1987
7.74,2.53,4,39,0,251,1988
7.57,2.35,0,31,0,252,1979
7.57,2.45,0,32,0,252,1980
7.7,2.47,0,33,0,252,1981
7.78,1.93,0,34,0,252,1982
7.72,2.17,0,35,0,252,1983
7.6,2.46,0,36,1,252,1984
7.92,2.15,0,37,0,252,1985
7.78,2.35,0,38,0,252,1986
6.98,2.34,0,39,1,252,1987
7.62,2.34,0,40,1,252,1988
7.86,2.6,1,31,0,253,1979
6.36,2.81,1,32,0,253,1980
7.85,2.74,2,33,0,253,1981
7.79,2.74,2,34,0,253,1982
7.75,2.76,2,35,0,253,1983
7.71,2.8,3,36,0,253,1984
7.78,2.83,3,37,0,253,1985
7.68,2.7,3,38,0,253,1986
7.75,2.89,3,39,0,253,1987
7.68,2.89,3,40,0,253,1988
7.56,2.59,2,26,0,254,1979
7.56,2.41,2,27,0,254,1980
7.56,2.69,2,28,0,254,1981
7.56,2.3,2,29,0,254,1982
7.56,2.64,2,30,0,254,1983
7.54,2.35,2,31,0,254,1984
7.54,2.55,2,32,0,254,1985
7.54,2.6,2,33,0,254,1986
7.56,2.4,2,34,0,254,1987
7.57,2.53,2,35,0,254,1988
7.9,2.07,0,24,0,255,1979
7.66,2.31,0,25,0,255,1980
7.62,2.25,0,26,0,255,1981
7.59,2.21,0,25,0,255,1982
7.6,2.16,0,28,0,255,1983
7.59,2.11,1,29,0,255,1984
7.58,2.07,1,30,0,255,1985
7.38,2.03,1,31,0,255,1986
7.37,2,2,32,1,255,1987
7.9,1.96,2,33,1,255,1988
6.88,2.87,2,34,0,256,1979
7.56,2.86,2,35,0,256,1980
7.58,2.88,2,36,0,256,1981
7.61,2.96,2,37,0,256,1982
7.55,2.94,2,38,0,256,1983
7.57,2.95,2,39,0,256,1984
7.68,3,2,40,0,256,1985
7.54,2.93,2,41,0,256,1986
7.54,2.86,2,42,0,256,1987
7.53,2.88,2,43,0,256,1988
7.3,2.65,5,36,0,257,1979
7.54,2.64,5,37,0,257,1980
7.49,2.68,5,38,0,257,1981
7.59,2.57,5,39,0,257,1982
7.56,2.56,4,40,0,257,1983
7.58,2.58,4,41,0,257,1984
7.59,2.69,3,42,1,257,1985
7.42,2.5,2,43,0,257,1986
7.59,2.5,1,44,0,257,1987
7.6,2.59,1,45,0,257,1988
7.64,2.83,2,37,0,258,1979
7.64,3.14,2,38,0,258,1980
7.65,2.92,2,39,0,258,1981
7.64,3.02,2,40,0,258,1982
7.68,2.98,2,41,0,258,1983
7.8,2.79,2,42,0,258,1984
7.78,2.94,2,43,0,258,1985
7.62,2.94,1,44,0,258,1986
7.84,2.91,1,45,0,258,1987
7.95,2.94,1,46,0,258,1988
7.57,3.2,1,35,0,259,1979
7.56,3.29,1,36,0,259,1980
7.56,3.33,1,37,0,259,1981
7.57,3.3,1,38,0,259,1982
7.58,3.29,1,39,0,259,1983
7.55,3.34,1,40,0,259,1984
7.61,3.29,1,41,0,259,1985
7.6,3.32,1,42,0,259,1986
7.68,3.29,1,43,0,259,1987
7.8,3.14,1,44,0,259,1988
8.14,2.87,3,35,0,260,1979
7.97,2.83,3,35,0,260,1980
8.04,2.89,3,37,0,260,1981
7.9,2.86,3,38,0,260,1982
7.96,2.83,3,39,0,260,1983
7.89,2.86,2,40,1,260,1984
7.82,2.91,1,41,0,260,1985
7.75,2.78,1,42,0,260,1986
7.72,2.8,1,43,0,260,1987
7.92,2.77,1,45,0,260,1988
7.79,3.01,3,42,0,261,1979
7.82,3.04,3,43,0,261,1980
7.83,2.99,2,44,0,261,1981
7.75,2.93,2,45,0,261,1982
7.84,3,1,46,0,261,1983
7.81,2.98,1,47,0,261,1984
7.72,2.94,1,48,0,261,1985
7.81,3,0,49,0,261,1986
7.97,3.02,0,50,0,261,1987
7.95,2.98,0,51,0,261,1988
7.6,2.76,2,33,0,262,1979
7.76,2.83,2,33,0,262,1980
7.68,2.82,2,34,0,262,1981
7.52,2.78,2,35,0,262,1982
7.25,1.9,2,36,0,262,1983
7.39,2.46,2,37,0,262,1984
7.5,2.31,2,38,0,262,1985
7.96,2.27,2,39,0,262,1986
7.68,2.12,2,40,0,262,1987
7.63,2.2,1,41,0,262,1988
7.85,3.29,0,30,0,263,1979
7.77,3.45,0,31,0,263,1980
7.68,3.35,0,32,0,263,1981
7.58,3.49,0,34,0,263,1982
7.73,3.31,0,34,0,263,1983
7.66,3.57,0,35,0,263,1984
7.64,3.54,0,37,0,263,1985
7.7,3.43,0,38,0,263,1986
7.61,3.51,1,39,0,263,1987
7.55,3.65,1,39,0,263,1988
7.62,2.71,1,35,0,264,1979
7.59,2.74,1,36,0,264,1980
7.65,2.74,1,36,0,264,1981
7.61,2.74,1,37,0,264,1982
7.66,2.76,1,39,0,264,1983
7.59,2.78,1,40,0,264,1984
7.76,2.77,1,41,0,264,1985
7.94,2.78,1,42,0,264,1986
7.55,2.77,1,43,0,264,1987
7.59,2.76,0,44,0,264,1988
8.11,2.25,1,29,0,265,1979
8.19,2.11,1,30,0,265,1980
7.94,1.94,2,31,0,265,1981
7.74,2.23,2,32,0,265,1982
8.04,1.65,2,33,0,265,1983
7.6,2.09,2,34,0,265,1984
7.82,2.03,2,35,0,265,1985
7.84,1.89,2,36,0,265,1986
7.85,2.2,2,37,0,265,1987
7.87,2.36,2,38,0,265,1988
7.6,2.47,1,51,0,266,1979
7.61,2.51,1,51,0,266,1980
7.49,2.42,1,52,0,266,1981
7.68,2.45,0,53,0,266,1982
7.56,2.42,0,54,0,266,1983
7.61,2.42,0,55,0,266,1984
7.59,2.44,0,57,0,266,1985
7.76,2.39,0,57,0,266,1986
7.75,2.38,0,58,0,266,1987
7.74,2.36,0,59,0,266,1988
7.58,2.57,0,24,0,267,1979
7.61,2.7,1,25,0,267,1980
7.41,2.63,1,26,0,267,1981
7.68,2.63,1,27,0,267,1982
7.61,2.62,2,28,0,267,1983
7.75,2.63,2,29,0,267,1984
7.97,2.71,2,30,0,267,1985
7.93,2.72,3,31,0,267,1986
7.59,2.81,3,32,0,267,1987
7.56,2.94,3,33,0,267,1988
7.39,3.4,2,46,0,268,1979
7.69,3.43,2,47,0,268,1980
7.55,3.33,2,48,0,268,1981
7.48,3.35,1,49,0,268,1982
7.41,3.38,1,50,0,268,1983
7.42,3.53,1,51,0,268,1984
7.7,3.31,1,52,0,268,1985
7.48,3.47,0,53,0,268,1986
7.53,3.44,0,54,0,268,1987
7.53,3.5,0,55,0,268,1988
7.76,1.7,2,31,0,269,1979
7.75,1.64,2,32,0,269,1980
7.73,1.66,2,33,0,269,1981
7.7,1.57,2,33,0,269,1982
7.85,1.72,2,34,0,269,1983
7.64,1.53,2,35,0,269,1984
7.8,1.36,3,36,0,269,1985
7.88,1.34,1,37,0,269,1986
7.87,1.45,2,38,0,269,1987
7.94,1.47,1,40,1,269,1988
7.92,2.6,3,31,0,270,1979
8.09,2.23,3,32,0,270,1980
8.01,2.82,3,33,0,270,1981
8.17,2.51,3,34,0,270,1982
8.03,2.76,3,35,0,270,1983
8.01,2.52,3,36,0,270,1984
8.01,2.57,3,37,0,270,1985
7.88,2.53,3,38,0,270,1986
8.16,2.43,3,39,1,270,1987
7.82,2.51,3,40,0,270,1988
7.58,2.31,1,51,0,271,1979
7.58,2.43,1,52,0,271,1980
7.7,2.42,1,53,0,271,1981
7.94,2.43,1,54,0,271,1982
7.85,2.44,0,55,0,271,1983
7.86,2.48,0,56,0,271,1984
7.86,2.44,0,57,0,271,1985
7.72,2.43,0,58,0,271,1986
7.69,2.37,0,59,0,271,1987
7.64,2.3,0,60,0,271,1988
7.77,2.55,5,45,0,272,1979
7.56,2.63,5,46,0,272,1980
7.76,2.57,5,47,0,272,1981
7.52,2.54,4,48,0,272,1982
7.62,2.49,3,48,0,272,1983
7.62,2.44,3,50,0,272,1984
7.6,2.68,3,51,0,272,1985
7.58,2.64,2,52,0,272,1986
7.88,2.67,1,53,0,272,1987
7.72,2.68,2,54,0,272,1988
7.69,2.48,0,24,0,273,1979
7.75,2.61,0,25,0,273,1980
7.77,2.58,1,26,0,273,1981
7.7,2.69,1,27,0,273,1982
7.87,2.79,2,28,0,273,1983
7.67,2.95,2,29,0,273,1984
8.01,2.23,2,30,0,273,1985
7.78,2.9,2,31,0,273,1986
7.78,2.56,2,32,0,273,1987
7.62,2.84,2,33,0,273,1988
7.66,2.83,2,35,0,274,1979
7.65,2.79,2,36,0,274,1980
7.61,2.75,2,37,0,274,1981
7.62,2.74,3,38,0,274,1982
7.57,2.72,3,39,0,274,1983
7.61,2.75,4,41,0,274,1984
7.58,2.71,4,41,0,274,1985
7.59,2.74,4,42,0,274,1986
7.64,2.82,4,44,0,274,1987
7.58,2.83,4,45,0,274,1988
7.52,3,3,48,0,275,1979
7.55,2.96,3,49,0,275,1980
7.52,3.04,3,51,0,275,1981
7.71,2.99,3,51,0,275,1982
7.55,2.9,3,52,0,275,1983
7.55,3.01,3,54,0,275,1984
7.66,2.94,3,54,0,275,1985
7.69,2.89,3,55,0,275,1986
7.58,2.79,3,56,0,275,1987
7.65,2.85,2,58,0,275,1988
7.65,3.26,1,50,0,276,1979
7.66,3.24,1,51,0,276,1980
7.66,3.25,0,52,0,276,1981
7.66,3.13,0,53,0,276,1982
7.66,3.19,0,54,0,276,1983
7.63,3.26,0,55,0,276,1984
7.64,3.31,0,56,0,276,1985
7.64,3.13,0,57,0,276,1986
7.64,3.2,0,58,0,276,1987
7.66,3.16,0,59,0,276,1988
7.58,2.64,0,25,0,277,1979
7.72,2.65,0,26,0,277,1980
7.61,2.69,0,27,0,277,1981
7.68,2.65,1,28,0,277,1982
7.59,2.59,1,29,0,277,1983
7.61,2.59,2,30,0,277,1984
7.79,2.75,2,31,0,277,1985
7.73,2.75,2,32,0,277,1986
7.74,2.75,2,33,0,277,1987
7.75,2.83,2,34,0,277,1988
7.45,3.35,2,47,0,278,1979
7.45,3.61,2,49,0,278,1980
7.45,3.6,2,49,0,278,1981
7.43,3.41,2,50,0,278,1982
7.45,3.45,1,52,0,278,1983
7.43,3.53,1,52,0,278,1984
7.43,3.29,1,54,0,278,1985
7.43,3.16,0,54,0,278,1986
7.41,3.49,0,55,0,278,1987
7.41,3.8,0,56,0,278,1988
7.72,3,1,49,0,279,1979
7.66,2.81,1,52,0,279,1980
7.6,3.11,1,52,0,279,1981
7.52,2.9,1,53,0,279,1982
7.72,2.79,1,55,0,279,1983
7.72,2.81,1,56,0,279,1984
7.74,2.91,0,57,0,279,1985
7.72,2.91,0,58,0,279,1986
7.63,2.82,0,58,0,279,1987
7.6,2.56,0,59,1,279,1988
7.74,3.2,1,31,0,280,1979
7.68,3.19,1,32,0,280,1980
7.73,3.07,2,33,0,280,1981
7.69,3.12,2,34,0,280,1982
7.78,2.89,2,35,0,280,1983
7.82,3.08,2,36,0,280,1984
7.94,3.19,2,37,0,280,1985
7.91,3.34,2,38,0,280,1986
7.83,3.32,2,39,0,280,1987
7.91,3.18,2,40,0,280,1988
8.04,1.86,1,26,0,281,1979
7.73,2.04,1,27,0,281,1980
7.59,2.06,1,28,0,281,1981
7.61,2.06,1,29,0,281,1982
7.6,2.07,1,30,0,281,1983
7.36,1.71,1,31,0,281,1984
7.64,1.81,1,32,0,281,1985
7.62,2.09,1,33,0,281,1986
7.49,1.88,1,34,0,281,1987
7.66,1.89,1,35,0,281,1988
7.59,2.13,2,50,0,282,1979
7.57,2.09,1,52,0,282,1980
7.54,1.99,1,53,0,282,1981
7.61,1.96,1,53,0,282,1982
7.59,2.11,1,54,0,282,1983
7.58,2.16,0,55,0,282,1984
7.55,2.25,0,56,1,282,1985
7.57,2.21,0,57,0,282,1986
7.56,2.28,0,58,0,282,1987
7.55,2.31,0,59,1,282,1988
7.52,2.77,2,51,0,283,1979
7.52,2.69,2,52,0,283,1980
7.55,2.88,2,53,0,283,1981
7.47,2.89,1,54,0,283,1982
7.5,2.94,1,55,0,283,1983
7.52,2.89,0,56,0,283,1984
7.57,2.82,0,57,0,283,1985
7.52,2.88,0,58,0,283,1986
7.61,2.85,1,59,0,283,1987
7.66,2.82,1,60,0,283,1988
7.59,2.72,0,26,0,284,1979
7.83,2.74,1,27,0,284,1980
7.86,2.64,1,28,0,284,1981
7.86,2.65,1,29,0,284,1982
7.82,2.64,2,30,0,284,1983
7.82,2.79,2,31,0,284,1984
7.84,2.64,2,32,0,284,1985
7.84,2.56,2,33,0,284,1986
7.84,2.71,2,34,0,284,1987
7.83,2.67,2,35,0,284,1988
7.78,2.64,2,26,0,285,1979
7.76,2.71,3,27,0,285,1980
7.79,2.71,3,28,0,285,1981
7.92,2.65,3,29,0,285,1982
8.01,2.68,4,30,0,285,1983
8.06,2.62,4,31,0,285,1984
7.82,2.71,4,32,0,285,1985
7.73,2.62,4,33,0,285,1986
7.76,2.59,4,35,1,285,1987
7.9,2.64,4,36,0,285,1988
7.62,3.14,0,33,0,286,1979
7.55,3.3,0,34,0,286,1980
7.56,3.33,0,35,0,286,1981
7.8,3.3,0,36,0,286,1982
7.77,3.31,0,37,0,286,1983
7.9,3.33,0,38,0,286,1984
7.82,3.33,0,39,0,286,1985
7.58,3.35,0,40,0,286,1986
7.68,3.32,0,41,0,286,1987
7.77,3.39,0,42,0,286,1988
7.72,2.75,2,42,0,287,1979
7.66,2.74,2,43,0,287,1980
7.85,2.74,2,44,0,287,1981
7.76,2.74,1,45,0,287,1982
7.74,2.76,1,46,0,287,1983
7.71,2.71,0,47,0,287,1984
7.72,2.82,0,48,0,287,1985
7.71,2.96,0,49,0,287,1986
7.7,3.05,0,50,0,287,1987
7.59,2.93,0,51,0,287,1988
7.58,2.87,0,31,0,288,1979
7.58,2.81,1,32,0,288,1980
7.56,2.85,1,33,0,288,1981
7.58,2.87,1,34,0,288,1982
7.62,2.79,1,34,0,288,1983
7.61,2.82,1,36,0,288,1984
7.58,2.91,1,37,0,288,1985
7.57,2.92,1,38,0,288,1986
7.57,2.95,1,39,0,288,1987
7.55,2.91,1,40,0,288,1988
7.62,2.5,2,28,0,289,1979
7.82,2.5,2,29,0,289,1980
7.58,2.56,2,30,0,289,1981
5.89,2.08,2,31,0,289,1982
6.83,2.53,2,32,0,289,1983
7.74,2.58,2,33,0,289,1984
7.47,2.3,3,34,0,289,1985
7.36,2.19,3,35,0,289,1986
7.63,2.18,3,36,0,289,1987
7.64,2.44,1,37,0,289,1988
7.8,2.72,3,26,0,290,1979
7.78,2.59,3,28,0,290,1980
7.68,2.7,3,28,0,290,1981
7.88,2.56,3,29,0,290,1982
7.78,2.75,3,30,0,290,1983
7.89,2.6,3,31,0,290,1984
8.19,2.43,3,32,0,290,1985
7.9,2.71,3,33,0,290,1986
8.21,2.93,3,34,0,290,1987
8.1,2.8,2,35,0,290,1988
7.58,2.65,2,31,0,291,1979
7.78,2.58,4,33,0,291,1980
7.7,2.58,4,34,0,291,1981
7.81,2.39,4,35,1,291,1982
7.57,2.34,4,36,0,291,1983
7.53,2.23,4,37,0,291,1984
7.62,2.28,4,38,0,291,1985
7.65,2.29,4,39,0,291,1986
7.74,2.12,4,40,0,291,1987
7.61,2.01,4,41,0,291,1988
7.76,2.67,2,36,0,292,1979
7.56,2.72,2,37,1,292,1980
7.33,2.73,2,38,0,292,1981
7.38,2.73,2,39,0,292,1982
7.43,2.69,2,40,0,292,1983
7.59,2.7,2,41,0,292,1984
7.81,2.76,1,42,0,292,1985
7.73,2.64,1,43,0,292,1986
7.92,2.68,1,44,0,292,1987
8.05,2.69,1,45,0,292,1988
7.81,3.61,0,51,0,293,1979
7.7,3.43,0,52,0,293,1980
7.67,3.65,0,53,0,293,1981
7.69,3.57,0,53,0,293,1982
7.56,3.6,0,55,0,293,1983
7.78,3.46,0,56,0,293,1984
7.8,3.39,0,57,0,293,1985
7.8,3.21,0,57,0,293,1986
7.69,3.29,0,59,0,293,1987
7.7,3.4,0,60,1,293,1988
6.04,2.06,0,25,0,294,1979
7.43,2.58,1,26,0,294,1980
7.67,2.74,1,27,0,294,1981
7.6,2.96,2,28,0,294,1982
7.6,3.06,2,29,0,294,1983
7.81,3.19,2,30,0,294,1984
7.82,3,2,31,0,294,1985
7.82,3.07,2,32,0,294,1986
7.8,3.09,2,33,0,294,1987
7.99,2.94,2,34,0,294,1988
8.13,2.56,0,47,0,295,1979
7.97,2.61,0,48,0,295,1980
7.65,2.61,0,49,0,295,1981
